,name,address,unit,sqft,bed,bath,price,city,state,zipcode,description,details,url,date
821,95 Wall Apartments,95 Wall St,Studio E1YM,694 sqft,Studio,1ba,"$3,221 - $3,297",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
822,95 Wall Apartments,95 Wall St,Unit 1214,694 sqft,Studio,1ba,"Contact$3,297",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
823,95 Wall Apartments,95 Wall St,Unit 514,694 sqft,Studio,1ba,"Contact$3,221",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
824,95 Wall Apartments,95 Wall St,Studio E1YT,815 sqft,Studio,1ba,"$3,062",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
825,95 Wall Apartments,95 Wall St,Unit 2304,815 sqft,Studio,1ba,"Contact$3,062",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
826,95 Wall Apartments,95 Wall St,Studio E1YZ,889 sqft,Studio,1ba,"$3,297",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
827,95 Wall Apartments,95 Wall St,Unit 605,889 sqft,Studio,1ba,"Contact$3,297",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
828,95 Wall Apartments,95 Wall St,Studio E1ZE,996 sqft,Studio,1ba,"$3,567",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
829,95 Wall Apartments,95 Wall St,Unit 1605,996 sqft,Studio,1ba,"Contact$3,567",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
830,95 Wall Apartments,95 Wall St,One Bedroom A1A,674 sqft,1bd,1ba,"$3,542 - $3,687",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
831,95 Wall Apartments,95 Wall St,Unit 406,674 sqft,1bd,1ba,"Contact$3,542",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
832,95 Wall Apartments,95 Wall St,Unit 1106,674 sqft,1bd,1ba,"Contact$3,687",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
833,95 Wall Apartments,95 Wall St,Unit 1506,674 sqft,1bd,1ba,"Contact$3,557",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
834,95 Wall Apartments,95 Wall St,Unit 1206,674 sqft,1bd,1ba,"Contact$3,557",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
835,95 Wall Apartments,95 Wall St,Unit 606,674 sqft,1bd,1ba,"Contact$3,622",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
836,95 Wall Apartments,95 Wall St,Unit 506,674 sqft,1bd,1ba,"Contact$3,542",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
837,95 Wall Apartments,95 Wall St,One Bedroom A1B,678 sqft,1bd,1ba,"$3,591",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
838,95 Wall Apartments,95 Wall St,Unit 512,678 sqft,1bd,1ba,"Contact$3,591",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
839,95 Wall Apartments,95 Wall St,One Bedroom A1D,818 sqft,1bd,1ba,"$3,632 - $3,767",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
840,95 Wall Apartments,95 Wall St,Unit 723,818 sqft,1bd,1ba,"Contact$3,767",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
841,95 Wall Apartments,95 Wall St,Unit 1223,818 sqft,1bd,1ba,"Contact$3,632",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
842,95 Wall Apartments,95 Wall St,Unit 823,818 sqft,1bd,1ba,"Contact$3,667",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
843,95 Wall Apartments,95 Wall St,One Bedroom A1E,827 sqft,1bd,1ba,"$3,942",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
844,95 Wall Apartments,95 Wall St,Unit 1617,827 sqft,1bd,1ba,"Contact$3,942",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
845,95 Wall Apartments,95 Wall St,Two Bedroom B1A,"1,075 sqft",2bd,1ba,"$5,816",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
846,95 Wall Apartments,95 Wall St,Unit 2007,"1,075 sqft",2bd,1ba,"Contact$5,816",New York,NY,10005,"95 Wall Apartment Homes features studio, one bedroom, and two bedroom apartments for rent in the Financial District in New York City.95 Wall offers sophisticated amenities and luxury apartments in New York City. Located in Manhattan's Financial District, enjoy the convenience of on-site amenities and premier resident services including concierge and valet. Enjoy breathtaking views from the rooftop lounge and take advantage of our fitness center and outdoor basketball court. These Wall Street apartments feature thoughtful finishes like hardwood flooring, custom countertops with backsplash, a top-of-the-line cook top, convection oven, and refrigerator. Enjoy expansive windows with custom shades as well as the convenience of an in-home washer and dryer. Near Battery Park, the East River Bike Trail, and numerous restaurants, residents enjoy life on Wall Street. Close to the Wall Street subway station, the FDR, and prime work and financial centers. We are currently offering self-guided tours and virtual appointments. Ask about our furnished and short term apartments. No Fee Apartments. Walk-ins welcome!Lease Details: 5 - 15 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--1150897788,2021-03-05
