,0
657,/p/tx/dallas/2014-caddo-st-dallas-tx-75204--1004600563
658,/p/tx/dallas/10622-hermosa-dr-dallas-tx-75218--2066424245
659,/p/tx/dallas/2766-cookscreek-pl-4-214-dallas-tx-75234--2499068815
660,/p/tx/dallas/4827-n-central-expy-dallas-tx-75205--2120220806
661,/p/tx/dallas/4823-n-central-expy-dallas-tx-75205--2109234620
662,/p/tx/dallas/4315-cole-ave-103-dallas-tx-75205--2185814376
663,/p/tx/dallas/3705-northwest-pkwy-dallas-tx-75225--2475939956
664,/p/tx/dallas/6306-diamond-head-cir-203-dallas-tx-75225--2066468183
665,/p/tx/dallas/12816-midway-rd-2049-dallas-tx-75244--2201104688
666,/p/tx/dallas/3203-carlisle-st-273-dallas-tx-75204--2066299569
667,/p/tx/dallas/3203-carlisle-st-157-dallas-tx-75204--2066299524
668,/p/tx/dallas/7658-ronnie-dr-dallas-tx-75252--1002870854
669,/p/tx/carrollton/3010-glenhollow-cir-carrollton-tx-75007--1121990593
670,/p/tx/dallas/2766-cookscreek-pl-5-204-dallas-tx-75234--2499068816
671,/p/tx/dallas/824-n-madison-ave-dallas-tx-75208--1038382849
672,/p/tx/dallas/5404-reiger-ave-304-dallas-tx-75214--2497558835
673,/p/tx/dallas/4206-hawthorne-ave-103-dallas-tx-75219--2171751520
674,/p/tx/dallas/address-not-disclosed-dallas-tx-75218--2066428130
675,/p/tx/dallas/1846-nomas-st-dallas-tx-75212--2066357725
676,/p/tx/dallas/4501-westway-ave-2-dallas-tx-75205--2172184672
677,/p/tx/dallas/5922-hudson-st-3-dallas-tx-75206--2066326184
678,/p/tx/dallas/4321-university-blvd-dallas-tx-75205--1051143470
679,/p/tx/dallas/4323-university-blvd-dallas-tx-75205--2066312100
680,/p/tx/dallas/12061-bellafonte-dr-dallas-tx-75243--2066587312
681,/p/tx/dallas/5725-martel-ave-a-dallas-tx-75206--2502369359
682,/p/tx/dallas/7335-clemson-dr-dallas-tx-75214--2066377847
683,/p/tx/dallas/6611-anita-st-dallas-tx-75214--2066374062
684,/p/tx/dallas/7603-caillet-st-dallas-tx-75209--1012611663
685,/p/tx/dallas/8728-glencrest-ln-dallas-tx-75209--1045331269
686,/p/tx/dallas/12247-oberlin-dr-dallas-tx-75243--2066587643
687,/p/tx/dallas/925-s-tyler-st-1-dallas-tx-75208--2502697039
688,/p/tx/dallas/12830-midway-rd-2121-dallas-tx-75244--2066597601
689,/p/tx/dallas/4107-avondale-ave-202-dallas-tx-75219--2066440368
690,/p/tx/dallas/12888-montfort-dr-227-dallas-tx-75230--2201090609
691,/p/tx/dallas/4645-bryan-st-3204-dallas-tx-75204--2472151871
692,/p/tx/dallas/5124-live-oak-st-104-dallas-tx-75206--2355378455
693,/p/tx/dallas/3203-carlisle-st-165-dallas-tx-75204--2066299532
694,/p/tx/dallas/7730-meadow-rd-106-dallas-tx-75230--2201144498
695,/p/tx/dallas/2804-monet-pl-dallas-tx-75287--1001646606
696,/p/tx/dallas/3121-rosedale-ave-9-dallas-tx-75205--2345241853
697,/p/tx/dallas/3129-mockingbird-ln-dallas-tx-75205--2066307690
698,/p/tx/dallas/1200-main-st-1111-dallas-tx-75202--2066287658
699,/p/tx/dallas/6106-averill-way-d-dallas-tx-75225--2220794746
700,/p/tx/dallas/4033-gilbert-ave-103-dallas-tx-75219--2066440030
701,/p/tx/dallas/4104-n-hall-st-326-dallas-tx-75219--2109259134
702,/p/tx/dallas/3916-rawlins-st-dallas-tx-75219--2066439318
703,/p/tx/dallas/10235-deer-hollow-dr-dallas-tx-75249--2066615377
704,/p/tx/dallas/5355-richard-ave-dallas-tx-75206--2066321601
705,/p/tx/dallas/2917-state-st-dallas-tx-75204--2066297284
706,/p/tx/dallas/5550-spring-valley-rd-f26-dallas-tx-75254--2066635023
707,/p/tx/dallas/7674-la-manga-dr-dallas-tx-75248--2066614220
708,/c/tx/dallas/bellaveux-apartments-3280-cedarplaza-ln-dallas-tx-75235--2196728608
709,/p/tx/dallas/3523-delmar-ave-dallas-tx-75206--1122442872
710,/p/tx/dallas/508-n-winnetka-ave-101-dallas-tx-75208--2173217359
711,/p/tx/dallas/202-s-lancaster-ave-dallas-tx-75203--1004217314
712,/p/tx/dallas/4525-gilbert-ave-207-dallas-tx-75219--2173011313
713,/p/tx/dallas/2722-knight-st-303c-dallas-tx-75219--2066433574
714,/p/tx/dallas/3949-buena-vista-st-a-dallas-tx-75204--2066304028
715,/p/tx/dallas/4330-bowser-ave-205-dallas-tx-75219--2172530750
716,/p/tx/dallas/3101-commerce-st-203-dallas-tx-75226--2393223803
717,/p/tx/dallas/3101-commerce-st-201-dallas-tx-75226--2393220944
718,/p/tx/dallas/5905-lewis-st-301-dallas-tx-75206--2189128425
719,/p/tx/dallas/2326-stutz-dr-119-dallas-tx-75235--2066553094
720,/p/tx/dallas/628-hambrick-rd-dallas-tx-75218--2066428486
721,/p/tx/dallas/6424-bordeaux-ave-dallas-tx-75209--1046368436
722,/p/tx/dallas/4025-herschel-ave-dallas-tx-75219--1003492343
723,/p/tx/dallas/10594-high-hollows-dr-290-dallas-tx-75230--2172053263
724,/p/tx/dallas/5124-live-oak-st-106-dallas-tx-75206--2349082151
725,/p/tx/dallas/5030-n-hall-st-5030d-dallas-tx-75235--2109267240
726,/p/tx/dallas/3927-cole-ave-c-dallas-tx-75204--2172499821
727,/p/tx/dallas/409-n-prairie-ave-dallas-tx-75246--1004183515
728,/p/tx/dallas/4121-avondale-ave-206-dallas-tx-75219--2066440722
729,/p/tx/dallas/4931-bryan-st-dallas-tx-75206--1004152710
730,/p/tx/dallas/2766-cookscreek-pl-1-207-dallas-tx-75234--2499069433
731,/p/tx/dallas/4414-cedar-springs-rd-320-dallas-tx-75219--2066443583
732,/p/tx/dallas/3515-delmar-ave-dallas-tx-75206--2066317877
733,/p/tx/dallas/3033-san-jacinto-st-316-dallas-tx-75204--2201130388
734,/p/tx/dallas/8109-skillman-st-2023-dallas-tx-75231--2172068198
735,/p/tx/dallas/5000-bowser-ave-218-dallas-tx-75209--2066337027
736,/p/tx/dallas/7640-w-greenway-blvd-6n-dallas-tx-75209--2109245169
737,/p/tx/dallas/4800-w-lovers-ln-111-dallas-tx-75209--2201141504
738,/p/tx/farmers-branch/13007-glenside-dr-farmers-branch-tx-75234--1143731008
739,/p/tx/dallas/2801-knight-st-304-dallas-tx-75219--2188791855
740,/p/tx/dallas/1406-moran-dr-dallas-tx-75218--1008428610
741,/p/tx/dallas/18619-gibbons-dr-dallas-tx-75287--1121341548
742,/p/tx/university-park/4152-emerson-ave-c-university-park-tx-75205--2066310748
743,/p/tx/dallas/3730-w-beverly-dr-dallas-tx-75209--2357689104
744,/p/tx/dallas/3879-clover-ln-dallas-tx-75220--2066449500
745,/p/tx/dallas/1615-briarcliff-rd-dallas-tx-75235--2066551861
746,/p/tx/dallas/1411-kings-hwy-dallas-tx-75208--2066332154
747,/p/tx/dallas/3910-polly-st-101-dallas-tx-75210--2408878166
748,/p/tx/dallas/3012-carmel-st-dallas-tx-75204--2066298009
749,/p/tx/dallas/3407-haynie-ave-dallas-tx-75205--2066308273
750,/p/tx/dallas/4406-university-blvd-dallas-tx-75205--1122764198
751,/p/tx/dallas/2840-lee-st-dallas-tx-75206--2066317800
752,/p/tx/dallas/4633-fairmount-st-210-dallas-tx-75219--2232135271
753,/p/tx/dallas/5052-hollow-ridge-rd-dallas-tx-75227--2066479711
754,/p/tx/dallas/5036-w-university-blvd-dallas-tx-75209--1003805497
755,/p/tx/dallas/5215-grovewood-st-dallas-tx-75210--2066343924
756,/p/tx/dallas/6159-oram-st-301-dallas-tx-75214--2066370707
757,/p/tx/dallas/5905-lewis-st-101-dallas-tx-75206--2181478832
758,/p/tx/dallas/3321-oak-grove-ave-104-dallas-tx-75204--2066300816
759,/p/tx/dallas/4026-bowser-ave-1-dallas-tx-75219--2504316703
760,/p/tx/dallas/638-s-westmoreland-rd-dallas-tx-75211--2109248972
761,/p/tx/dallas/4100-travis-st-10-dallas-tx-75204--2066304483
762,/p/tx/dallas/5703-ross-ave-dallas-tx-75206--2345268247
763,/p/tx/dallas/18333-roehampton-dr-621-dallas-tx-75252--2066621437
764,/p/tx/dallas/9353-forest-hills-blvd-dallas-tx-75218--2066430931
765,/p/tx/dallas/5800-prospect-ave-4-dallas-tx-75206--2171966124
766,/p/tx/dallas/5647-arlington-park-dr-dallas-tx-75235--2066556233
767,/p/tx/dallas/10109-regal-park-ln-214-dallas-tx-75230--2172214956
768,/p/tx/dallas/9825-walnut-st-107-dallas-tx-75243--2201150104
769,/p/tx/dallas/4414-worth-st-10-dallas-tx-75246--2171853653
770,/p/tx/dallas/4335-cedar-springs-rd-109-dallas-tx-75219--2172521073
771,/p/tx/dallas/2821-reagan-st-203-dallas-tx-75219--2172980634
772,/p/tx/dallas/2821-reagan-st-102-dallas-tx-75219--2173094450
773,/p/tx/dallas/4927-san-jacinto-st-dallas-tx-75206--2066318790
774,/p/tx/dallas/4033-gilbert-ave-101-dallas-tx-75219--2066440028
775,/p/tx/dallas/1200-main-st-405-dallas-tx-75202--2066287856
776,/p/tx/dallas/111-n-winnetka-ave-1-dallas-tx-75208--2171966498
777,/p/tx/dallas/3019-n-boulevard-ter-209-dallas-tx-75211--2461031254
778,/p/tx/dallas/8328-campanella-dr-dallas-tx-75243--1002240679
779,/p/tx/dallas/5216-milam-st-1bth985-dallas-tx-75206--2495534697
780,/p/tx/dallas/5835-sandhurst-ln-d-dallas-tx-75206--2066325441
781,/p/tx/dallas/3105-san-jacinto-st-219-dallas-tx-75204--2188880103
782,/p/tx/dallas/4536-glenwick-ln-dallas-tx-75205--1122804525
783,/p/tx/dallas/4307-mckinney-ave-5-dallas-tx-75205--2066311730
784,/p/tx/university-park/3434-daniel-ave-d-university-park-tx-75205--2066308640
785,/p/tx/dallas/5819-sandhurst-ln-d-dallas-tx-75206--2125557301
786,/p/tx/dallas/4777-cedar-springs-rd-9j-dallas-tx-75219--2173285405
787,/p/tx/dallas/4413-worth-st-3-dallas-tx-75246--2503704561
788,/p/tx/dallas/4111-cole-ave-16-dallas-tx-75204--2066304642
789,/p/tx/dallas/4330-bowser-ave-101-dallas-tx-75219--2345242018
790,/p/tx/dallas/4676-matilda-st-dallas-tx-75206--1043710926
791,/p/tx/dallas/4302-congress-ave-dallas-tx-75219--2398102466
792,/p/tx/dallas/6646-e-lovers-ln-104-dallas-tx-75214--2174009896
793,/p/tx/dallas/5925-belmont-ave-dallas-tx-75206--1001828312
794,/p/tx/dallas/2201-wolf-st-5106-dallas-tx-75201--2066283997
795,/p/tx/dallas/3019-n-boulevard-ter-215-dallas-tx-75211--2492884046
796,/p/tx/dallas/6304-del-norte-ln-dallas-tx-75225--1123259264
797,/p/tx/dallas/6014-vickery-blvd-dallas-tx-75206--1001668191
798,/p/tx/dallas/7745-la-verdura-dr-dallas-tx-75248--2066614660
799,/p/tx/dallas/2501-s-harwood-st-4-dallas-tx-75215--2172985859
800,/p/tx/dallas/323-n-ewing-ave-112-dallas-tx-75203--2493728794
801,/p/tx/dallas/1200-main-st-1612-dallas-tx-75202--2066287711
802,/p/tx/dallas/18333-roehampton-dr-727-dallas-tx-75252--2066621459
803,/p/tx/dallas/2805-reagan-st-107-dallas-tx-75219--2351627965
804,/p/tx/dallas/4147-rosser-sq-dallas-tx-75244--2066599365
805,/p/tx/dallas/7640-w-greenway-blvd-3b-dallas-tx-75209--2109245118
806,/p/tx/dallas/2311-vagas-st-dallas-tx-75219--2066432012
807,/p/tx/dallas/3102-kings-rd-2203-dallas-tx-75219--2180001810
808,/p/tx/dallas/4851-cedar-springs-rd-276-dallas-tx-75219--2066445478
809,/p/tx/dallas/2727-shelby-ave-l-dallas-tx-75219--2066433686
810,/p/tx/dallas/5818-e-university-blvd-223-dallas-tx-75206--2201068385
811,/p/tx/dallas/address-not-disclosed-dallas-tx-75205--1150837664
812,/p/tx/dallas/18333-roehampton-dr-525-dallas-tx-75252--2066621425
813,/p/tx/dallas/2127-w-lovers-ln-dallas-tx-75235--2109266882
814,/p/tx/dallas/2518-n-fitzhugh-ave-101-dallas-tx-75204--2171847545
815,/p/tx/dallas/6129-glennox-ln-dallas-tx-75214--2066370320
816,/p/tx/dallas/4514-bowser-ave-1-dallas-tx-75219--2180900078
817,/p/tx/dallas/919-oakvale-ct-dallas-tx-75217--2066420453
818,/p/tx/dallas/10796-morning-glory-dr-dallas-tx-75229--2066504490
819,/p/tx/dallas/4411-bowser-ave-204-dallas-tx-75219--2173035666
820,/p/tx/dallas/3019-n-boulevard-ter-221-dallas-tx-75211--2461030646
821,/p/tx/dallas/6760-eastridge-dr-d-dallas-tx-75231--2172774842
822,/p/tx/dallas/6159-oram-st-106-dallas-tx-75214--2066370700
823,/p/tx/dallas/2710-community-dr-203-dallas-tx-75220--2201078147
824,/p/tx/dallas/6130-belgrade-ave-dallas-tx-75227--1051635314
825,/p/tx/dallas/4307-marshall-dr-a-dallas-tx-75210--2425785832
826,/p/tx/dallas/8306-glen-regal-dr-dallas-tx-75243--1009560066
827,/p/tx/dallas/3811-lenel-dr-dallas-tx-75220--1008930508
828,/p/tx/dallas/2525-turtle-creek-blvd-426a-dallas-tx-75219--2066432742
829,/p/tx/dallas/2165-minehampton-ln-dallas-tx-75201--2221087223
830,/p/tx/dallas/10115-regal-park-ln-106-dallas-tx-75230--2174805927
831,/p/tx/dallas/4600-gaston-ave-dallas-tx-75246--2066601685
832,/p/tx/dallas/5311-miller-ave-dallas-tx-75206--2220792741
833,/p/tx/dallas/433-alcorn-ave-dallas-tx-75217--2066411044
834,/p/tx/dallas/4129-holland-ave-dallas-tx-75219--2066440832
835,/p/tx/dallas/4315-cinnabar-dr-dallas-tx-75227--2066478835
836,/p/tx/dallas/7770-meadow-rd-118-dallas-tx-75230--2066523624
837,/p/tx/dallas/4217-avondale-ave-214-dallas-tx-75219--2201109552
838,/p/tx/dallas/5550-spring-valley-rd-h15-dallas-tx-75254--2066635045
839,/p/tx/dallas/4919-san-jacinto-st-108-dallas-tx-75206--2502703715
840,/p/tx/dallas/4800-w-lovers-ln-313-dallas-tx-75209--2173144886
841,/p/tx/dallas/4015-bowser-ave-i-dallas-tx-75219--2180607617
842,/p/tx/dallas/5317-junius-st-215-dallas-tx-75214--2352645908
843,/p/tx/dallas/3208-cole-ave-1109-dallas-tx-75204--2172683849
844,/p/tx/dallas/3321-cole-ave-119-dallas-tx-75204--2172058542
845,/p/tx/dallas/3321-cole-ave-116-dallas-tx-75204--2066300796
846,/p/tx/dallas/3208-cole-ave-2202-dallas-tx-75204--2171940722
847,/p/tx/dallas/4212-glenwood-ave-dallas-tx-75205--1122701453
848,/p/tx/dallas/1503-mccoy-st-dallas-tx-75204--1002427335
849,/p/tx/dallas/4110-travis-st-b-dallas-tx-75204--2066304627
850,/p/tx/dallas/13635-willow-bend-rd-dallas-tx-75240--1144362475
851,/p/tx/dallas/6159-oram-st-105-dallas-tx-75214--2066370699
852,/p/tx/dallas/5590-spring-valley-rd-dallas-tx-75254--1001925860
853,/p/tx/dallas/3215-douglas-ave-dallas-tx-75219--1050334777
854,/p/tx/dallas/5953-williamstown-rd-dallas-tx-75230--1003673389
855,/p/tx/dallas/12400-preston-rd-alc-dallas-tx-75230--2177810004
856,/p/tx/dallas/2200-n-garrett-ave-dallas-tx-75206--2483259377
857,/p/tx/dallas/4715-cowan-ave-dallas-tx-75209--2066336705
858,/p/tx/dallas/2902-douglas-ave-206-dallas-tx-75219--2329679504
859,/p/tx/dallas/3314-san-marcus-ave-dallas-tx-75228--1043711803
860,/p/tx/dallas/626-n-marsalis-ave-dallas-tx-75203--2109231627
861,/p/tx/dallas/1001-maple-ave-1011-dallas-tx-75201--2503527495
862,/p/tx/dallas/2208-n-farola-dr-dallas-tx-75228--2109264790
863,/p/tx/dallas/4049-mcewen-rd-9304-dallas-tx-75244--2494726083
864,/p/tx/dallas/2201-n-garrett-ave-206-dallas-tx-75206--2494259638
865,/p/tx/dallas/8001-e-rothington-rd-47-dallas-tx-75227--2492238958
866,/p/tx/dallas/2766-cookscreek-pl-1203-dallas-tx-75234--2499067269
867,/p/tx/dallas/1200-main-st-2508-dallas-tx-75202--2066287826
868,/p/tx/dallas/3927-cole-ave-a-dallas-tx-75204--2172528776
869,/p/tx/dallas/5326-fleetwood-oaks-ave-148-dallas-tx-75235--2171967188
870,/p/tx/dallas/5032-n-hall-st-dallas-tx-75235--2120223439
871,/p/tx/dallas/3230-cole-ave-102-dallas-tx-75204--2201133376
872,/p/tx/dallas/3927-cole-ave-e-dallas-tx-75204--1002103826
873,/p/tx/dallas/3311-blackburn-st-104-dallas-tx-75204--2066300659
874,/p/tx/dallas/3927-cole-ave-dallas-tx-75204--1002103826
875,/p/tx/dallas/3615-gillespie-st-d-dallas-tx-75219--2066437571
876,/p/tx/dallas/914-harlandale-ave-dallas-tx-75216--1123783375
877,/p/tx/dallas/8006-hunnicut-rd-dallas-tx-75228--1011380498
878,/p/tx/dallas/2525-elsie-faye-heggins-st-dallas-tx-75215--2387312880
879,/p/tx/dallas/2517-elsie-faye-heggins-st-dallas-tx-75215--2479780891
880,/p/tx/dallas/2502-costa-mesa-dr-dallas-tx-75228--2066495190
881,/p/tx/dallas/4019-puget-st-dallas-tx-75212--2066364712
882,/p/tx/dallas/963-ranch-rd-dallas-tx-75231--1151050477
883,/p/tx/dallas/7979-skillman-st-201-dallas-tx-75231--2066528386
884,/p/tx/dallas/4026-holland-ave-6-dallas-tx-75219--2171668334
885,/p/tx/dallas/2106-bennett-ave-110-dallas-tx-75206--2355806080
886,/p/tx/dallas/13345-fall-manor-dr-13345-dallas-tx-75243--2501296988
887,/p/tx/dallas/4300-congress-ave-103-dallas-tx-75219--2287843790
888,/p/tx/dallas/5102-reiger-ave-dallas-tx-75214--2066368218
889,/p/tx/dallas/4807-reiger-ave-dallas-tx-75246--1122866952
890,/p/tx/dallas/18333-roehampton-dr-722-dallas-tx-75252--2066621454
891,/p/tx/dallas/5914-morningside-ave-dallas-tx-75206--2066325994
892,/p/tx/dallas/1200-main-st-2108-dallas-tx-75202--2066287778
893,/p/tx/dallas/7329-blackwillow-ln-dallas-tx-75249--1008352012
894,/p/tx/dallas/833-n-ewing-ave-201-dallas-tx-75203--2503415858
895,/p/tx/dallas/3025-mahanna-springs-dr-3025c-dallas-tx-75235--2066553873
896,/p/tx/dallas/5100-verde-valley-ln-117-dallas-tx-75254--2125581599
897,/p/tx/dallas/1333-saint-joseph-st-12-dallas-tx-75204--2066293537
898,/p/tx/dallas/11807-garden-terrace-dr-dallas-tx-75243--2066586939
899,/p/tx/dallas/6024-lovett-ave-dallas-tx-75227--1028901183
900,/p/tx/dallas/13610-flagstone-ln-dallas-tx-75240--1120919832
901,/p/tx/dallas/5005-san-jacinto-st-101-dallas-tx-75206--2353967376
902,/p/tx/dallas/1623-briarcliff-rd-dallas-tx-75235--2066551870
903,/p/tx/dallas/6517-happy-ln-dallas-tx-75230--1002074091
904,/p/tx/dallas/2405-douglas-ave-dallas-tx-75219--2066432254
905,/p/tx/dallas/7319-rutgers-dr-dallas-tx-75214--2066377747
906,/p/tx/dallas/2335-hondo-ave-dallas-tx-75219--2066432130
907,/p/tx/dallas/4915-alcott-st-dallas-tx-75206--1037614323
908,/p/tx/dallas/7927-la-cosa-dr-dallas-tx-75248--2066615137
909,/p/tx/dallas/6610-shell-flower-ln-dallas-tx-75252--1123316586
910,/p/tx/dallas/622-blanning-dr-dallas-tx-75218--1002514500
911,/p/tx/dallas/5303-willis-ave-dallas-tx-75206--1018546959
912,/p/tx/dallas/171-e-kirnwood-dr-dallas-tx-75241--2287460608
913,/p/tx/dallas/3834-merrell-rd-dallas-tx-75229--2066510890
914,/p/tx/dallas/2530-norsworthy-dr-dallas-tx-75228--2066495665
915,/p/tx/dallas/1753-crowberry-dr-dallas-tx-75228--1004230467
916,/p/tx/dallas/5720-marquita-ave-6-dallas-tx-75206--2201132100
917,/p/tx/dallas/5110-denton-dr-dallas-tx-75235--1122966396
918,/p/tx/dallas/3114-dusty-oak-dr-dallas-tx-75227--1011900085
919,/p/tx/dallas/2527-elsie-faye-heggins-st-dallas-tx-75215--2479780936
920,/p/tx/dallas/3922-gilbert-ave-204-dallas-tx-75219--2066439390
921,/p/tx/dallas/4616-w-lovers-ln-202-dallas-tx-75209--2109244311
922,/p/tx/dallas/3212-lee-st-16-dallas-tx-75205--2502845174
923,/p/tx/dallas/4111-cole-ave-1-dallas-tx-75204--2066304637
924,/p/tx/dallas/11805-garden-terrace-dr-dallas-tx-75243--1120683631
925,/p/tx/dallas/3825-gilbert-ave-205-dallas-tx-75219--2066438466
926,/p/tx/dallas/address-not-disclosed-dallas-tx-75204--2066294593
927,/p/tx/dallas/14800-enterprise-dr-25a-dallas-tx-75234--2384572038
928,/p/tx/dallas/3161-royal-ln-dallas-tx-75229--2066508483
929,/p/tx/dallas/1828-euclid-ave-1-dallas-tx-75206--2201136489
930,/p/tx/dallas/13219-emily-rd-4211-dallas-tx-75240--2177955767
931,/p/tx/dallas/6760-eastridge-dr-b-dallas-tx-75231--2295801583
932,/p/tx/dallas/8510-park-ln-f-dallas-tx-75231--2295804082
933,/p/tx/dallas/3112-bowen-st-dallas-tx-75204--1008194787
934,/p/tx/dallas/1503-whitaker-ave-dallas-tx-75216--2066388972
935,/p/tx/dallas/3818-periwinkle-dr-dallas-tx-75233--2066542070
936,/p/tx/dallas/5508-tremont-st-6-dallas-tx-75214--2172504856
937,/p/tx/dallas/2225-canton-st-129-dallas-tx-75201--2179211905
938,/p/tx/dallas/1308-adair-st-dallas-tx-75204--2066293488
939,/p/tx/dallas/4533-westway-ave-dallas-tx-75205--2307748559
940,/p/tx/dallas/2305-worthington-st-113-dallas-tx-75204--2179297303
941,/p/tx/dallas/5565-preston-oaks-rd-290-dallas-tx-75254--2066635070
942,/p/tx/dallas/9737-whitehurst-dr-27-dallas-tx-75243--2201156390
943,/p/tx/dallas/18333-roehampton-dr-926-dallas-tx-75252--2066621490
944,/p/tx/dallas/6211-w-northwest-hwy-2700-dallas-tx-75225--2109263158
945,/p/tx/dallas/423-wayne-st-dallas-tx-75223--2066454540
946,/p/tx/dallas/2725-hood-st-110-dallas-tx-75219--2179657839
947,/p/tx/dallas/1403-corinth-st-212-dallas-tx-75215--2493634494
948,/p/tx/dallas/7640-w-greenway-blvd-7h-dallas-tx-75209--2109245179
949,/p/tx/dallas/6718-prosper-st-dallas-tx-75209--2066339207
950,/p/tx/dallas/1915-ashby-st-1-dallas-tx-75204--2173244833
951,/p/tx/dallas/4130-wycliff-ave-107-dallas-tx-75219--2172053169
952,/p/tx/dallas/2525-turtle-creek-blvd-305-dallas-tx-75219--2188494595
953,/p/tx/dallas/3321-cole-ave-109i-dallas-tx-75204--2066300805
954,/p/tx/dallas/6026-birchbrook-dr-219-dallas-tx-75206--2066327030
955,/p/tx/dallas/4411-gilbert-ave-10-dallas-tx-75219--2173436933
956,/p/tx/dallas/226-s-oak-cliff-blvd-dallas-tx-75208--1001609521
957,/p/tx/dallas/5626-preston-oaks-rd-40b-dallas-tx-75254--2066635547
958,/p/tx/dallas/5200-martel-ave-11d-dallas-tx-75206--2066319924
959,/p/tx/dallas/5981-arapaho-rd-808-dallas-tx-75248--2066608994
960,/p/tx/dallas/5626-preston-oaks-rd-33a-dallas-tx-75254--2066635514
961,/p/tx/dallas/101-s-walton-st-dallas-tx-75226--1050340250
962,/p/tx/dallas/5616-preston-oaks-rd-1802-dallas-tx-75254--2175545517
963,/p/tx/dallas/509-elm-st-501-dallas-tx-75202--2174678143
964,/p/tx/dallas/6108-abrams-rd-617-dallas-tx-75231--2201151673
965,/p/tx/dallas/5943-morningside-ave-5943-dallas-tx-75206--2502438059
966,/p/tx/dallas/6318-joyce-way-dallas-tx-75225--2066468277
967,/p/tx/dallas/10580-high-hollows-dr-dallas-tx-75230--1002840531
968,/p/tx/dallas/4221-herschel-ave-3-dallas-tx-75219--2172534723
969,/p/tx/dallas/5708-hudson-st-dallas-tx-75206--1004152334
970,/p/tx/dallas/6108-abrams-rd-613-dallas-tx-75231--2173036801
971,/p/tx/dallas/12480-abrams-rd-226-dallas-tx-75243--2066588051
972,/p/tx/dallas/8110-skillman-st-1054-dallas-tx-75231--2201099664
973,/p/tx/dallas/1225-kings-hwy-b-dallas-tx-75208--2399273798
974,/p/tx/dallas/1625-grigsby-ave-108-dallas-tx-75204--2173114149
975,/p/tx/dallas/1235-hartsdale-dr-101-dallas-tx-75211--2461048013
976,/p/tx/dallas/6232-victor-st-dallas-tx-75214--1123245325
977,/p/tx/dallas/18333-roehampton-dr-200-dallas-tx-75252--2285223297
978,/p/tx/dallas/14800-enterprise-dr-dallas-tx-75234--1006002023
979,/p/tx/dallas/3804-wentwood-dr-dallas-tx-75225--1104466284
980,/p/tx/dallas/3957-highgrove-dr-dallas-tx-75220--2066449776
981,/p/tx/dallas/9331-chimney-corner-ln-dallas-tx-75243--1150697580
982,/p/tx/dallas/address-not-disclosed-dallas-tx-75252--2501369116
983,/p/tx/dallas/5917-revere-pl-dallas-tx-75206--2066326089
984,/p/tx/dallas/6222-southern-blvd-dallas-tx-75240--2439004839
985,/p/tx/dallas/818-woodlawn-ave-dallas-tx-75208--2066334742
986,/p/tx/dallas/3648-rising-sun-ln-dallas-tx-75227--2066477887
987,/p/tx/dallas/5335-el-torro-st-dallas-tx-75236--1001858689
988,/p/tx/dallas/12660-hillcrest-rd-8102-dallas-tx-75230--2066516755
989,/p/tx/dallas/5314-stoneleigh-ave-dallas-tx-75235--1004063425
990,/p/tx/dallas/4131-hawthorne-ave-7-dallas-tx-75219--2502429636
991,/p/tx/dallas/4300-junius-st-dallas-tx-75246--2066601472
992,/p/tx/dallas/6529-1-2-e-mockingbird-ln-dallas-tx-75214--2501618455
993,/p/tx/dallas/5510-martel-ave-5510-dallas-tx-75206--2504581268
994,/p/tx/dallas/3514-bremen-st-3514-dallas-tx-75206--2501995650
995,/p/tx/dallas/427-w-10th-st-502-dallas-tx-75208--2382224185
996,/p/tx/dallas/2508-state-st-4-dallas-tx-75201--2194258028
997,/p/tx/dallas/6550-saint-moritz-ave-dallas-tx-75214--2066373863
998,/p/tx/dallas/18852-park-grove-ln-dallas-tx-75287--1002188260
999,/p/tx/dallas/6147-college-way-dallas-tx-75241--1123220416
1000,/p/tx/dallas/3243-buckskin-dr-dallas-tx-75241--2066578472
1001,/p/tx/dallas/6810-winding-rose-trl-dallas-tx-75252--1151191338
1002,/p/tx/dallas/8724-stanwood-dr-dallas-tx-75228--1002202996
1003,/p/tx/dallas/8285-clarkview-dr-dallas-tx-75236--2066561588
1004,/p/tx/dallas/15923-coolwood-dr-2060-dallas-tx-75248--2066605474
1005,/p/tx/dallas/2710-douglas-ave-146-dallas-tx-75219--2201050510
1006,/p/tx/dallas/15221-berry-trl-dallas-tx-75248--2343793437
1007,/p/tx/dallas/2521-n-garrett-ave-dallas-tx-75206--1003094473
1008,/p/tx/dallas/4600-gaston-ave-6-dallas-tx-75246--2504581563
1009,/p/tx/dallas/1235-hartsdale-dr-201-dallas-tx-75211--2461048011
1010,/p/tx/dallas/12660-hillcrest-rd-8106-dallas-tx-75230--2066516759
1011,/p/tx/dallas/9002-emberglow-ln-dallas-tx-75243--2066591360
1012,/p/tx/dallas/609-elwayne-ave-3-dallas-tx-75217--2505953659
1013,/p/tx/dallas/3347-royal-ln-dallas-tx-75229--2066509292
1014,/p/tx/dallas/6735-woodhill-rd-dallas-tx-75217--2066413344
1015,/p/tx/dallas/2201-n-garrett-ave-109-dallas-tx-75206--2498428325
1016,/p/tx/dallas/2525-elm-st-203-dallas-tx-75226--2504258924
