,name,address,unit,sqft,bed,bath,price,city,state,zipcode,description,details,url,date
137,Beekman on Broadway Apartments,1149 Broadway St,Unit 223,740 sqft,1bd,1ba,"Contact$2,140",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
138,Beekman on Broadway Apartments,1149 Broadway St,Unit 129,723 sqft,1bd,1ba,"Contact$2,330",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
139,Beekman on Broadway Apartments,1149 Broadway St,Unit 307,633 sqft,1bd,1ba,"Contact$2,110",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
140,Beekman on Broadway Apartments,1149 Broadway St,Unit 138,547 sqft,1bd,1ba,"Contact$1,830",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
141,Beekman on Broadway Apartments,1149 Broadway St,Unit 123,740 sqft,1bd,1ba,"Contact$2,230",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
142,Beekman on Broadway Apartments,1149 Broadway St,Unit 314,657 sqft,1bd,1ba,"Contact$2,050",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
143,Beekman on Broadway Apartments,1149 Broadway St,Unit 323,740 sqft,1bd,1ba,"Contact$2,150",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
144,Beekman on Broadway Apartments,1149 Broadway St,Unit 135,547 sqft,1bd,1ba,"Contact$1,830",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
145,Beekman on Broadway Apartments,1149 Broadway St,Unit 109,723 sqft,1bd,1ba,"Contact$2,320",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
146,Beekman on Broadway Apartments,1149 Broadway St,Unit 310,723 sqft,1bd,1ba,"Contact$2,270",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
147,Beekman on Broadway Apartments,1149 Broadway St,Unit 108,723 sqft,1bd,1ba,"Contact$2,320",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
148,Beekman on Broadway Apartments,1149 Broadway St,Unit 402,633 sqft,1bd,1ba,"Contact$2,130",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
149,Beekman on Broadway Apartments,1149 Broadway St,Unit 139,547 sqft,1bd,1ba,"Contact$1,830",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
150,Beekman on Broadway Apartments,1149 Broadway St,Unit 209,723 sqft,1bd,1ba,"Contact$2,230",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
151,Beekman on Broadway Apartments,1149 Broadway St,Unit 414,657 sqft,1bd,1ba,"Contact$2,130",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
152,Beekman on Broadway Apartments,1149 Broadway St,Unit 106,723 sqft,1bd,1ba,"Contact$2,320",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
153,Beekman on Broadway Apartments,1149 Broadway St,Unit 107,633 sqft,1bd,1ba,"Contact$2,190",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
154,Beekman on Broadway Apartments,1149 Broadway St,Unit 415,657 sqft,1bd,1ba,"Contact$2,130",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
155,Beekman on Broadway Apartments,1149 Broadway St,Unit 317,521 sqft,1bd,1ba,"Contact$1,740",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
156,Beekman on Broadway Apartments,1149 Broadway St,Unit 410,723 sqft,1bd,1ba,"Contact$2,290",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
157,Beekman on Broadway Apartments,1149 Broadway St,Unit 140,547 sqft,1bd,1ba,"Contact$1,830",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
158,Beekman on Broadway Apartments,1149 Broadway St,Unit 124,547 sqft,1bd,1ba,"Contact$1,980",Ann Arbor,MI,48105,"LIMITED TIME ONLY - GET ONE MONTH COMPLIMENTARY RENT. Contact leasing office for details. Short term (6+ months) leases available. With modern finishes, thoughtfully designed floorplans & an unrivaled suite of amenities, Beekman on Broadway combines style, comfort & functionality in downtown Ann Arbor. Located just north of Kerrytown near the medical campus, Beekman on Broadway is an outdoor enthusiast's paradise, near the Huron River & surrounded by countless parks and recreation spaces.Apartment homes feature open floorplans with oversized windows, plank flooring, stylish kitchens with Energy Star appliances, gas range, and quartz countertops, spa-like bathrooms and walk-in closets (select plans). Furnished apartments available.Beekman offers the most amenities around, including: co-working space, pool and sundeck with grilling area, fitness center, private dining room/conference room, catering kitchen, lounge and game room. micro-market, and Spin Scooters.Lease Details: 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","Days on Market: 54 Days on Trulia ,Property Type: Apartment ,Furnished ,Additional Storage ,Dishwasher ,Dryer ,Washer ,Window Coverings ,Elevator ,Parking: None ,Pool ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/beekman-on-broadway-1149-broadway-st-ann-arbor-mi-48105--2050039168,2020-11-16
