,0
2129,/p/tx/austin/11708-spotted-horse-dr-austin-tx-78759--2072307765
2130,/p/tx/austin/707-harris-ave-austin-tx-78705--1049124067
2131,/p/tx/austin/3809-tower-view-ct-b-austin-tx-78723--2505308573
2132,/p/tx/austin/12214-dundee-dr-austin-tx-78759--2072308363
2133,/c/tx/austin/2-bed-2-0-bath-1131-sqft-2-063-1217-s-lamar-blvd-austin-tx-78704--1002304773
2134,/c/tx/buda/tuscany-park-at-buda-5500-overpass-rd-buda-tx-78610--2071782029
2135,/c/tx/round-rock/rock-springs-duplexes-1338-christopher-ave-round-rock-tx-78681--2072061473
2136,/c/tx/buda/huntington-at-buda-1255-firecracker-dr-buda-tx-78610--2465128048
2137,/c/tx/cedar-park/red-stone-ranch-1600-s-lakeline-blvd-cedar-park-tx-78613--2110296667
2138,/c/tx/cedar-park/regal-parc-350-cypress-creek-rd-cedar-park-tx-78613--2071807498
2139,/c/tx/buda/trails-at-buda-ranch-1250-robert-s-light-blvd-buda-tx-78610--2463361852
2140,/c/tx/round-rock/city-north-at-sunrise-ranch-2800-sunrise-rd-round-rock-tx-78665--1150777473
2141,/c/tx/round-rock/shadow-ridge-apartment-homes-2300-e-old-settlers-blvd-round-rock-tx-78664--2110324182
2142,/c/tx/cedar-park/silverado-at-brushy-creek-11300-w-parmer-ln-cedar-park-tx-78613--1141968852
2143,/c/tx/cedar-park/910-quest-pkwy-910-quest-pkwy-cedar-park-tx-78613--2361905468
2144,/c/tx/dripping-springs/the-ridge-at-headwaters-1040-flathead-dr-dripping-springs-tx-78620--2392926433
2145,/c/tx/round-rock/palm-valley-apartments-1301-n-aw-grimes-blvd-round-rock-tx-78665--2184591183
2146,/c/tx/pflugerville/the-sage-at-1825-15835-foothill-farms-loop-pflugerville-tx-78660--1011399099
2147,/c/tx/pflugerville/broadstone-grand-avenue-1720-grand-avenue-pkwy-pflugerville-tx-78660--2071992398
2148,/c/tx/cedar-park/whitestone-crossing-1201-w-whitestone-blvd-cedar-park-tx-78613--2447103172
2149,/c/tx/leander/hills-of-leander-960-merrill-dr-leander-tx-78641--2416761261
2150,/c/tx/leander/trailside-oaks-680-naumann-dr-leander-tx-78641--2409629214
2151,/c/tx/round-rock/las-brisas-luxury-apartment-homes-901-hidden-valley-dr-round-rock-tx-78665--2072029065
2152,/c/tx/kyle/the-strand-apartments-150-amberwood-s-kyle-tx-78640--2184641687
2153,/c/tx/hutto/double-eagle-townhomes-405-winterfield-dr-hutto-tx-78634--1139217689
2154,/c/tx/wimberley/woodcreek-apartment-homes-16515-ranch-road-12-wimberley-tx-78676--2072054377
2155,/c/tx/kyle/the-settlement-210-amberwood-s-kyle-tx-78640--2288050290
